song	link	album	lyrics
Heart Of Glass (Best Of Blondie Mix)	https://www.allthelyrics.com/lyrics/blondie/heart_of_glass_best_of_blondie_mix-lyrics-102691.html	The Best Of Blondie	"Once I had a love and it was a gas, soon turned out had a heart of glass.
Seemed like the real thing, only to find mucho mistrust.
Love's gone behind.
Once I had a love and it was divine.
Soon found out I was losing my mind.
It seemed like the real thing but I was so blind.
Mucho mistrust.
Love's gone behind.
In between ""what I find is pleasing"" and ""I'm feeling fine"", love is so confusing.
There's no peace of mind if I fear I'm losing you.
It's just no good, you teasing like you do.
Lost inside.
Adorable illusion and I cannot hide.
I'm the one you're using, please don't push me aside.
We coulda made it cruising, yeah.
Yeah, riding high on love's true bluish light.
Once I had a love and it was a gas, soon turned out to be a pain in the ass.
Seemed like the real thing only to find mucho mistrust.
Love's gone behind."
Heart Of Glass (Diddy's Adorable Illusion Mix)	https://www.allthelyrics.com/lyrics/blondie/heart_of_glass_diddys_adorable_illusion_mix-lyrics-102694.html	Beautiful The Remix Album	"Ooh ooh ooh whoa.
Once I had a love and it was a gas, soon turned out had a heart of glass.
Seemed like the real thing, only to find mucho mistrust.
Love's gone behind.
Once I had a love and it was divine.
Soon found out I was losing my mind.
It seemed like the real thing but I was so blind.
Mucho mistrust.
Love's gone behind.
In between ""what I find is pleasing"" and ""I'm feeling fine"", love is so confusing.
There's no peace of mind if I fear I'm losing you.
It's just no good, you teasing like you do.
Once I had a love and it was a gas, soon turned out had a heart of glass.
Seemed like the real thing, only to find mucho mistrust.
Love's gone behind.
Lost inside.
Adorable illusion and I cannot hide.
I'm the one you're using, please don't push me aside.
We coulda made it cruising, yeah.
Yeah, riding high on love's true bluish light.
Ooh ooh ooh whoa.
Once I had a love and it was a gas, soon turned out to be a pain in the ass.
Seemed like the real thing only to find mucho mistrust.
Love's gone behind."
Heart Of Glass (Disco Version)	https://www.allthelyrics.com/lyrics/blondie/heart_of_glass_disco_version-lyrics-102695.html	Blonde Beyond	"Once I had a love and it was a gas
Soon turned out had a heart of glass
Seemed like the real thing, only to find
Mucho mistrust, love's gone behind
Once I had a love and it was divine
Soon found out I was losing my mind (my mind)
It seemed like the real thing but I was so blind
Mucho mistrust, love's gone behind
In between
What I find is pleasing and I'm feeling fine
Love is so confusing, there's no peace of mind
If I fear I'm losing you, it's just no good
You teasing like you do
Once I had a love and it was a gas
Soon turned out had a heart of glass
Seemed like the real thing, only to find
Mucho mistrust, love's gone behind
Lost inside
Adorable illusion and I cannot hide
I'm the one you're using, please don't push me aside
We coulda made it cruising, yeah
Yeah, riding high on love's true bluish light
Once I had a love and it was a gas
Soon turned out to be a pain in the ass
Seemed like the real thing only to find
Mucho mistrust, love's gone behind
In between
What I find is pleasing and I'm feeling fine
Love is so confusing, there's no peace of mind
If I fear I'm losing you, it's just no good
You teasing like you do"
Heart Of Glass (Live In Dallas 1980)	https://www.allthelyrics.com/lyrics/blondie/heart_of_glass_live_in_dallas_1980-lyrics-102698.html	Picture This Live	"Once I had a love and it was a gas, soon turned out had a heart of glass.
Seemed like the real thing, only to find mucho mistrust.
Love gone behind.
Once I had a love and it was divine.
Soon found out I was losing my mind.
Seemed like the real thing but I was so blind.
Mucho mistrust.
Love gone behind.
In between  what I find is pleasing  and  I'm feeling fine , love is so confusing.
There's no peace of mind if I fear I'm losing you.
It's just no good, you teasing like you do.
Oh, once I had a love and it was a gas, soon turned out had a heart of glass.
Seemed like the real thing, only to find mucho mistrust.
Love gone behind.
Lost inside adorable illusion and I cannot hide.
I'm the one you're using, please don't push me aside.
We coulda made it cruising, yeah.
La da da da da da, yeah, riding high on love's true bluish light.
Ooh ooh ooh whoa. Ooh ooh ooh whoa. Ooh ooh ooh whoa. Ooh ooh ooh whoa.
Once I had a love and it was a gas, soon turned out to be a pain in the ass.
Seemed like the real thing only to find mucho mistrust.
Love's gone behind.
Ooh ooh ooh whoa. Ooh ooh ooh whoa. Ooh ooh ooh whoa.
Ooh ooh ooh whoa.
Ooh ooh ooh whoa.
Ooh ooh ooh whoa.
Ooh ooh ooh whoa."
Heart On A Wall	https://www.allthelyrics.com/lyrics/blondie/heart_on_a_wall-lyrics-102699.html	Heart On A Wall	"Time to close your eyes and fly away.
No one can take your world away.
And leave you with a brand new stairway.
You're alright.
You've got time up your sleeve.
You've got time.
You've got time.
In your dreams you were dancing.
I never dance.
I make believe you're with me and I don't look back.
You can't fly if you don't have the hardware.
Fade away like a word on a stone.
You won't fly, you won't fly, you won't fall.
Just hanging like a heart...
heart on a wall. You won't fly if you don't got the hardware.
You can try to get off the wall.
Just hanging like a heart on a wall.
Heart on a wall.
You just hang like a heart on a wall.
You just hang like a heart on a wall.
Hang like a heart.
Heart on a wall."
Here's Looking At You	https://www.allthelyrics.com/lyrics/blondie/heres_looking_at_you-lyrics-102701.html	Autoamerican	"As I sit staring into this liquid amber, ripples move out to the edge of the glass.
Is that really your reflection in there?
I just want to jump into the warm depths and be there with you, one more time!
Oh, alright
Hit it boys
My initials sprayed across a pavement
Cut into your private interview
Talk to me now, step into my room
We'll have a word or two
If I ever had a million dollars
And if I didn't give it all to you
Would you lose interest?
Show me indifference?
Foot in another shoe?
Not very high heels
Not wearing sneakers too
A magazine ad, a printed canvas
A basic new shade blue suede shoe
Thought I'd like to have a little party
Thought I'd like to have a little do
Sure I stopped drinking but for the moment
Honey, here's looking at you
I'll stop my drinking, give you my promise true
Clean out the closet, be existential
And cast a vote for the president too
But for the action of the moment
Nothing does what it ought to do
Instant depression, I learned my lesson
Nothing that I'd rather do
Come on over my place
Can't see him sideways
Honey, here's looking at you
Oh"
Heroes	https://www.allthelyrics.com/lyrics/blondie/heroes-lyrics-408084.html	-	"I, I will be king
And you, you will be king
And nothing will drive them away
We can beat them
Just for one day
We can be heroes
Just for one day
And you, you can be me
And I, I do all the time
Cause we're lovers
And that is a fact
Yes we are
And that is that
Well nothing
Can keep us together
We can steal time
Just for one day
We could be heroes
Forever and ever
What do you say
I, I wish you could swim
Like the dolphins
Like dolphins swim
And nothing
Nothing can keep us together
We can beat them
Forever and ever
Oh, we can be heroes
Just for one day
I, I will be queen
And you, you will be king
Though nothing will drive em? away
We can be heroes
Just for one day
We can be us
Just for one day
I, I remember
Standing, by the wall
The guns, shone above our heads
And we kissed
I saw nothing to fault
And the shade
Was on the other side
Oh, we can beat them
Forever and ever
We can be heroes
Just for one day
We can be heroes
(repeat)"
Heroes (Live)	https://www.allthelyrics.com/lyrics/blondie/heroes_live-lyrics-102702.html	Blonde Beyond	"I, I would be queen.
And you, you would be king.
Oh, nothing will drive them away.
We can beat them, just for one day.
We can be heroes, just for one day.
And you, you can be mean.
And I, I'll drink all the time.
'Cause we're lovers and that is a fact.
Yes, we're lovers and that is that.
Oh, nothing will keep us together.
We could steal time just for one day.
We can be heroes forever and ever.
Whatta ya say?
I, I wish we could swim, like the dolphins, like dolphins can swim.
Oh, nothing will keep us together.
We can beat them, forever and ever.
We can be heroes just for one day.
I, I would be queen.
And you, you would be king.
Oh, nothing will drive them away.
We can be heroes, just for one day.
We can be us, just for one day.
I, I remember standing by the wall.
The guns shot above our heads, and we kissed as though nothing could fall.
And the shame was on the other side.
Oh we can beat them, forever and ever.
And we can be heroes just for one day.
We can be heroes, we can be heroes, we can be heroes, just for one day.
Just for one day."
I Can See Clearly	https://www.allthelyrics.com/lyrics/blondie/i_can_see_clearly-lyrics-102703.html	Debravation	"Daybreak comes alive when I'm with you, boy.
Too late.
Can't survive without you in my world.
Falling down like rain, I hear the thunder.
I've thrown it all away to keep from going under.
I gotta go back, back from the place that has no shame.
I gotta go back to go where the past doesn't show.
I'll take the blame.
I can see clearly now.
I can go all the way.
I can see clearly now that you're near me.
All left.
Gone away.
Open up your eyes.
You've seen yesterday.
Now time to run and hide.
(It comes as no surprise.)"
I Didn't Have The Nerve To Say No	https://www.allthelyrics.com/lyrics/blondie/i_didnt_have_the_nerve_to_say_no-lyrics-102705.html	Plastic Letters	"You got ants in your pants, I don't understand, I don't trust the flick of your eyes
You're a viper and love's a fever
You said something profane and went for a vein but in spite of your delicate touch
I should have known as much. I'm a bleeder
I didn't have the nerve to say no
I didn't have the nerve to say no
You caught me surprised and my will resigned. Torture the minds of them all
You're a brain drain, you'd better beat it
I'm following lines, the blind leads the blind, so hang me or grant me a stay
You better cut me loose or hand me a noose
I didn't have the nerve to say no
I didn't have the nerve to say no
There's no end to the problem
Of a bad situation. Complication
No, no, no, no, ah
There's no end to the problem
And frustration. I need a vacation
No, no, no, no, ah
And I know I couldn't
And I know that I couldn't say no"
